deadline,wantedTitle,workPlcNm,plDetAddr,etcItm,emplymShp,frDd,toDd,oranNm,stmNm,clltPrnnum,clerk,clerkContt,homepage
마감,재가요양 보호사 구인,경기도 부천시,"14768 경기도 부천시 소사로148번길 88-7, . (소사본동)",장애인 ,시간제 일자리,20220527,20220726,소망노인복지센터,워크넷,1,문제명,,
마감,화공기사,경기도 파주시,"10857 경기도 파주시 탄현면 오금로 94, 에프엠테크주식회사 ","(준)고령자(50세이상), 장애인 ",기타,20220527,20220630,에프엠테크주식회사,워크넷,2,김철,031-945-0660,
마감,산업 위생관리기사,경기도 파주시,"10857 경기도 파주시 탄현면 오금로 94, 에프엠테크주식회사 ","(준)고령자(50세이상), 장애인 ",기타,20220527,20220630,에프엠테크주식회사,워크넷,1,김철,031-945-0660,
마감,우리유앤미 아파트 경비원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20220527,20220610,엘림에스(주),워크넷,1,이윤필,02-6082-5457,elims.co.kr/
마감,미시령터널 시설관리원(전기기능사) 모집,서울특별시 영등포구,"07259 서울특별시 영등포구 당산로 118, 대흥빌딩 702호 미성엠프로(주) ","운전면허증, 장애인, 차량소지자 ",기타,20220527,20220630,미성엠프로주식회사,워크넷,1,이영일,02-3660-6895,www.misungmpro.com
마감,철산 13단지 아파트 청소원 모집,서울특별시 금천구,"08505 서울특별시 금천구 가산디지털2로 123, 512호 (가산동)","(준)고령자(50세이상), 장애인 ",기타,20220527,20220630,(주)효명종합관리,워크넷,1,김종호,02-852-8018,
마감,천지환경(주)에서 폐기물 호퍼 투입 굴삭기 기사 구인합니다.,전라남도 함평군,"525801 전라남도 함평군 함평읍 함영로 1685-15, 천지환경(주) ",장애인 ,기타,20220527,20220726,천지환경(주),워크넷,1,최명순,061-323-1882,http://www.cheonjii.com
마감,[남양주 요양병원] 시설팀 부서장 1분 정중히 모십니다.,경기도 남양주시,"12028 경기도 남양주시 수동면 지둔로445번길 33-51, 매그너스요양병원 ","(준)고령자(50세이상), 운전면허증, 장애인, 차량소지자 ",기타,20220527,20220726,의료법인 매그너스의료재단,워크넷,1,손의섭,033-263-8275,www.magnushospital.co.kr
마감,[남양주 요양병원] 조리원 2명 / 조리사 1명 구인합니다.,경기도 남양주시,"12028 경기도 남양주시 수동면 지둔로445번길 33-51, 매그너스요양병원 ","(준)고령자(50세이상), 장애인 ",기타,20220527,20220726,의료법인 매그너스의료재단,워크넷,3,손의섭,033-263-8275,www.magnushospital.co.kr
마감,천안시 북부스포츠센터 청소원(업무직) 공개채용,충청남도 천안시,"331979 충청남도 천안시 서북구 번영로 208, 종합운동장 (백석동)","(준)고령자(50세이상), 북한이탈주민, 장애인 ",기타,20220527,20220602,천안시 시설관리공단,워크넷,2,한동흠,041-559-3619,
마감,천안시 추모공원 조리원(공무직) 공개채용,충청남도 천안시,"331979 충청남도 천안시 서북구 번영로 208, 종합운동장 (백석동)","(준)고령자(50세이상), 북한이탈주민, 장애인 ",기타,20220527,20220602,천안시 시설관리공단,워크넷,1,한동흠,041-559-3619,
마감,이탈리아 레스토랑 세정직 모집(주말포함 주5일),서울특별시 강남구,"135517 서울특별시 강남구 도산대로75길 20, 엠즈씨드 ","(준)고령자(50세이상), 장애인 ",기타,20220527,20220726,엠즈씨드 주식회사,워크넷,8,김용철,02-2056-3025,
마감,사회서비스팀  기간제 보조인력 모집,경기도 김포시,"415060 경기도 김포시 김포한강4로 119, 승문프라자 11층 1101호 (장기동)","고용촉진장려금대상자, 운전면허증, 장애인 - 장애인활동보조서비스사업 전담 경력자 
- 자립생활센터 경력자 
- 장애인단체 경력자 
- 컴퓨터 관련 자격증 소지자",시간제 일자리,20220527,20220630,김포하나장애인자립생활센터,워크넷,1,장준형,031-8049-2004,
마감,명지 신도시 아파트 시설주임 모십니다.,부산광역시 해운대구,"48060 부산광역시 해운대구 APEC로 17, 3602호 (우동)","보훈취업지원대상자, 장애인 ",기타,20220527,20220603,(주)에이비씨서비스,워크넷,1,김혁진,051-271-2262,
마감,[청계동] 아파트 외곽 미화원 모집,경기도 안양시,"14120 경기도 안양시 동안구 흥안대로 94, 205호 (호계동, 리치밸리)","(준)고령자(50세이상), 장애인 ",기타,20220527,20220626,주식회사 다굼,워크넷,1,유정신,031-466-7747,
마감,상담사 모집,강원도 동해시,25788 강원도 동해시 송정로 34 (송정동),"운전면허증, 장애인, 차량소지자 ",기타,20220526,20220609,동해시 장애인 종합상담실,워크넷,1,이세우,033-521-0994,http://
마감,[정자동]청솔마을 한라비발디아파트 미화원 구함(복지카드 소지자 우대),서울특별시 금천구,"08506 서울특별시 금천구 가산디지털2로 98, 롯데IT캐슬2동207호. (가산동)",장애인 ,기타,20220526,20220626,삼우안전관리 유한책임회사,워크넷,1,송하영,02-2082-6370,
마감,샘터마을 2단지 아파트 미화원 구함(복지카드 소지자 우대),서울특별시 금천구,"08506 서울특별시 금천구 가산디지털2로 98, 롯데IT캐슬2동207호. (가산동)",장애인 ,기타,20220526,20220625,삼우안전관리 유한책임회사,워크넷,1,송하영,02-2082-6370,
마감,2022년도 체험형인턴 채용 공고(일반경쟁),전라남도 나주시,58326 전라남도 나주시 교육길 45 ,"보훈취업지원대상자, 북한이탈주민, 장애인 ○ 취업보호대상자에 해당하는 경우
○ 정부권장정책에 해당하는 경우
○ 비수도권 지역인재에 해당하는 경우(지방대육성법 제2조)
○ 이전지역(광주·전남)인재에 해당하는 경우(혁신도시법 제29조의 2)
○ 저소득층에 해당하는 경우
○ 다문화가족에 해당하는 경우
○ 경력보유여성에 해당하는 경우
○ 한국사능력자격 소지자의 경우",기타,20220526,20220607,농림수산식품기술기획평가원,워크넷,7,노수현,070-4012-6067,http://www.ipet.re.kr
마감,여주 신도브래뉴 아파트 경비원 구인,경기도 성남시,"13615 경기도 성남시 분당구 돌마로 47, 이코노샤르망 713호 (금곡동)",장애인 ,기타,20220526,20220630,(주)엘림테크,워크넷,1,김영진,,
마감,[LT소재_용인] 미화원 채용,서울특별시 중구,"04516 서울특별시 중구 서소문로 95, 9층 정안빌딩 지수Inc (서소문동)","(준)고령자(50세이상), 장애인 ",기타,20220526,20220630,주식회사 지수아이앤씨,워크넷,1,윤경선,02-6958-5398,http://www.jisuinc.co.kr
마감,2022년도 정규직(공무직) 채용 공고(제한경쟁),전라남도 나주시,58326 전라남도 나주시 교육길 45 ,"보훈취업지원대상자, 북한이탈주민, 장애인 ○ 정부권장정책에 해당하는 경우
○ 비수도권 지역인재에 해당하는 경우(지방대육성법 제2조)
○ 이전지역(광주·전남)인재에 해당하는 경우(혁신도시법 제29조의 2)
○ 저소득층에 해당하는 경우
○ 다문화가족에 해당하는 경우
○ 경력보유여성에 해당하는 경우
○ 한국사능력자격 소지자의 경우(2급 이상)",기타,20220526,20220607,농림수산식품기술기획평가원,워크넷,1,노수현,070-4012-6067,http://www.ipet.re.kr
마감,상가.오피스텔 미화원 구인(미사),경기도 부천시,"14598 경기도 부천시 부일로205번길 32, 하이센스빌 611호 (상동)","(준)고령자(50세이상), 장애인 ",기타,20220526,20220609,에스에이치그린주식회사,워크넷,1,박정희,031-794-8301,
마감,미화원 모집,서울특별시 송파구,"05594 서울특별시 송파구 삼전로2길 21, 3층 (삼전동)",장애인 ,기타,20220526,20220724,주식회사 스카이,워크넷,1,정지명,,skyfm.co.kr
마감,[정규직/재택가능/최대236만원/장애인우대] 나이키 고객센터 상담원 모집,서울특별시 강남구,06169 서울특별시 강남구 테헤란로 509 (삼성동),장애인 ,기타,20220526,20220610,콘센트릭스서비스코리아 유한회사,워크넷,15,JANECATHERINEFOGARTY,,
마감,아파트 청소원 구인,인천광역시 서구,22777 인천광역시 서구 가남로 435-1 (가정동),장애인 ,기타,20220526,20220609,주식회사인하그린씨앤씨,워크넷,1,박기수,,
마감,에이.엔.디 전자저울(주) 생산직 모집(장애인 우대),충청북도 진천군,27845 충청북도 진천군 진천읍 씨제이로 101 ,장애인 ,기타,20220526,20220725,에이.엔.디전자저울주식회사,워크넷,5,이재춘,070-4672-5306,www.andk.co.kr
마감,힐스테이트(녹번역)아파트 미화원 모집,서울특별시 광진구,"05047 서울특별시 광진구 아차산로 438, 전경빌딩 302호 (구의동)","(준)고령자(50세이상), 장애인 ",기타,20220526,20220630,(주)강일기업,워크넷,1,최원순,02-512-4852,
마감,온라인쇼핑몰 상품등록  웹디자이너/ 마케팅 직원 채용 경력자우대,경기도 남양주시,"12083 경기도 남양주시 별내면 청학로68번길 6, (주)엘 ","고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장애인, 차량소지자 -오픈마켓, 소셜, 종합몰, 폐쇄몰 등 MD 경력자
-디자인가능자",기타,20220526,20220724,주식회사 엘,워크넷,2,이재명,0000-1644-0718,ellkiz.com
마감,동산동 e편한세상 시티삼송 1차 미화원 모집,경기도 고양시,"10595 경기도 고양시 덕양구 동송로 33, e편한세상시티삼송1차 관리사무소 (동산동)","(준)고령자(50세이상), 장애인 ",시간제 일자리,20220526,20220625,(주)케이엠산업,워크넷,1,김명붕,02-371-0058,http://
마감,[화성공장] 생산직 사원 모집(초보가능/연장수당별도),경기도 수원시,16648 경기도 수원시 권선구 산업로155번길 264 (고색동),"운전면허증, 장기복무 제대군인, 장애인, 차량소지자 ",기타,20220526,20220725,인터콘시스템스(주),워크넷,10,손강호,031-218-1250,
마감,일광여객자동차(주) 경리사원 채용,부산광역시 기장군,"46075 부산광역시 기장군 기장읍 기장대로 313, 동부산공영차고지 3층 ","보훈취업지원대상자, 장애인 엑셀, 한글등 문서작업 숙련자 우대
장기근무 가능한분 우대
꼭 면접, 채용시 근무하실분만 지원 바랍니다.",기타,20220526,20220610,일광여객자동차(주),워크넷,1,최승탁,051-743-0071,
마감,운양동 한신더휴테라스11단지 경비원 모집,서울특별시 영등포구,"07281 서울특별시 영등포구 선유로9길 10, 313호(문래 SK V1센터). ","(준)고령자(50세이상), 장애인 ",기타,20220526,20220609,(주)두원에이앤씨,워크넷,1,박태종,031-996-7617,
마감,친환경 소독업체 (주)모아 사무직원 채용공고,강원도 삼척시,25933 강원도 삼척시 근덕면 삼척로 3657-3 ,"(준)고령자(50세이상), 운전면허증, 장애인, 차량소지자 ",기타,20220526,20220610,(주)모아,워크넷,1,김기주,033-521-9877,
마감,청춘목공소와 함께할 디자이너를 찾고있습니다.,대전광역시 대덕구,"34432 대전광역시 대덕구 한남로67번길 9, 청춘목공소 (오정동)","고용촉진장려금대상자, 장애인 인근 거주자 우대",기타,20220526,20220608,(주)청춘목공소,워크넷,1,"박기태, 박해선",070-7798-8355,
마감,미화원 구함 - 정자동 삼성아데나루체(외곽 및 분리수거),서울특별시 금천구,"08505 서울특별시 금천구 가산디지털2로 123, 512호 (가산동)","장애인 복지수당 50,000",기타,20220526,20220610,(주)효명종합관리,워크넷,1,김종호,02-852-8018,
마감,나주 빛가람LH1단지 아파트 경비원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20220526,20220725,엘림에스(주),워크넷,1,이윤필,061-280-0186,elims.co.kr/
마감,운송 및 배송기사분 모집합니다.,경기도 남양주시,"12248 경기도 남양주시 다산중앙로19번길 25-23, 블루웨일2차 F610호 (다산동)","운전면허증, 장애인 장애가 심하지 않은 지체장애인 우대합니다.",기타,20220526,20220724,행복프로세스사회적협동조합,워크넷,2,방진성,070-5080-0120,
마감,동작구 보라매 아파트 보안원 모집채용,서울특별시 금천구,"08594 서울특별시 금천구 가산디지털1로 1, 더루벤스밸리 902호 (가산동)","(준)고령자(50세이상), 장기복무 제대군인, 장애인, 차량소지자 ",기타,20220526,20220619,녹색개발(주),워크넷,1,윤석붕,02-877-9452,www.green-sbm.co.kr
마감,양산장애인자립생활센터에서 활동할 실무자 모집(사회복지사),경상남도 양산시,"50653 경상남도 양산시 물금읍 야리1길 11, 바젤나인빌딩 4층,  405호 양산장애인자립생활센터 ","운전면허증, 장애인 ",기타,20220526,20220617,사단법인양산장애인자립생활센터,워크넷,2,송가영,055-381-1331,
마감,2022년 제3차 한국의료기기안전정보원 직원(기간제 근로자) 채용공고,서울특별시 구로구,"152741 서울특별시 구로구 디지털로30길 28, 마리오타워 102호, 208호, 305호 (구로동)","장애인 취업지원대상자, 장애인, 경력단절, 지역인재, 고졸인재, 한국사능력검정자격취득자",기타,20220526,20220607,한국의료기기안전정보원,워크넷,17,김태영,02-860-4322,www.mditac.or.kr
마감,"중철, 제본 기장님을 구합니다.",경기도 파주시,"413180 경기도 파주시 장명산길 36-32, 애즈랜드 (오도동)",장애인 ,기타,20220526,20220716,(주)애즈랜드,워크넷,1,최현수,02-2280-2173,www.adsland.com
마감,대연동 푸르지오 경비원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20220526,20220527,엘림에스(주),워크넷,6,이윤필,051-607-4347,elims.co.kr/
마감,[TikTok / 틱톡] Content quality specialist - Korea (신입/경력/장애인 채용 전형),서울특별시 강남구,06180 서울특별시 강남구 테헤란로 518 ,장애인 ,기타,20220526,20220725,바이트댄스,워크넷,10,장이밍,02-3468-4840,
마감,[TikTok / 틱톡] Content Moderator - Korea (신입/경력/장애인 채용 전형),서울특별시 강남구,06180 서울특별시 강남구 테헤란로 518 ,장애인 ,기타,20220526,20220725,바이트댄스,워크넷,10,장이밍,02-3468-4840,
마감,영선원,전라북도 익산시,"54555 전라북도 익산시 무왕로25길 21, 3층 서영주택관리 ","고용촉진장려금대상자, 장애인 ",기타,20220526,20220712,(주)서영주택,워크넷,1,이창곤,063-843-2411,http://www.seoyoung.co.kr
마감,[아워홈동서울] 미화원 채용(출퇴근 미화반장님 차량으로 픽업가능),서울특별시 중구,"04516 서울특별시 중구 서소문로 95, 9층 정안빌딩 지수Inc (서소문동)","(준)고령자(50세이상), 보훈취업지원대상자, 장애인 ",기타,20220525,20220612,주식회사 지수아이앤씨,워크넷,1,윤경선,,http://www.jisuinc.co.kr
마감,한우목장에서 단기 일하실분 구합니다,경기도 가평군,"12408 경기도 가평군 가평읍 용추로171번길 34-15, 우전목장 ","(준)고령자(50세이상), 고용촉진장려금대상자, 고용허가제, 보훈취업지원대상자, 북한이탈주민, 운전면허증, 장기복무 제대군인, 장애인, 차량소지자 ",기타,20220525,20220608,우전목장,워크넷,2,이대훈 이병환,,
마감,경리사무원 모집,경상남도 거제시,"53308 경상남도 거제시 아주1로 105-5, 303호 ","장애인, 차량소지자 - 사회적기업으로 취약계층 채용을 희망합니다(예시:저소득자,장애인,성매매피해자,장기실업자,경력단절,고용촉진장려금지급대상자,북한이탈주민,결혼이민자,갱생보호대상자등)",기타,20220525,20220630,(주)유케이아일랜드,워크넷,1,박주억,055-649-7078,ukisland.com
마감,함께 일할 택시기사를 모집합니다.,대구광역시 남구,"705830 대구광역시 남구 중앙대로32길 3, 아세아택시 (봉덕동)",장애인 ,기타,20220525,20220724,(주)아세아택시,워크넷,10,우성기/우상욱,053-472-5202,
마감,도시계획기사(고급)를 구합니다.,충청북도 청주시,28204 충청북도 청주시 상당구 가덕면 인차3길 57-6 ,"(준)고령자(50세이상), 보훈취업지원대상자, 장애인 ",기타,20220525,20220603,대원기술공사,워크넷,1,이상돈,043-293-4311,
마감,양주자이4단지 미화원 모집,경기도 안양시,"13968 경기도 안양시 만안구 안양로 503, 301호. (석수동)","(준)고령자(50세이상), 장애인 ",기타,20220525,20220724,삼우서비스 주식회사,워크넷,1,김성용,,
마감,상대원동 레미콘 미화원 모집,서울특별시 서초구,"06667 서울특별시 서초구 명달로13길 4, 2층 (서초동)","(준)고령자(50세이상), 장애인 ",기타,20220525,20220724,(주)씨마,워크넷,1,이충수,,
마감,"진건 동성아파트 경비원 모집 - 격일근무(남양주 진건, 사능)",경기도 구리시,"11940 경기도 구리시 체육관로80번길 32, 골드프라자601호 (수택동)","보훈취업지원대상자, 장애인 ",기타,20220525,20220531,주식회사 태양삼차원환경,워크넷,1,이영열,,http://2010yyl@hanmail.net
마감,시화공단 회사 단시간 미화원 모집,경기도 안산시,"15431 경기도 안산시 단원구 풍전로 37-24, 트리플렉스 317동 512호 ","(준)고령자(50세이상), 장애인, 차량소지자 ",기타,20220525,20220607,(주)백년종합관리,워크넷,1,이가연,031-495-4991,www.spaceon.kr
마감,고촌 솔리힐 더 테라스 경비원 모집,서울특별시 영등포구,"07281 서울특별시 영등포구 선유로9길 10, 313호(문래 SK V1센터). ","(준)고령자(50세이상), 장애인 ",기타,20220525,20220608,(주)두원에이앤씨,워크넷,1,박태종,031-996-7617,
마감,목감레이크 경비원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20220525,20220608,엘림에스(주),워크넷,1,이윤필,02-6082-5457,elims.co.kr/
마감,잡매니저(미화현장관리) 채용,서울특별시 마포구,"04059 서울특별시 마포구 와우산로 118, 5층 주식회사 서비스플러스 ","운전면허증, 장애인 ",기타,20220525,20220724,(주)서비스플러스,워크넷,2,최영호,02-325-0111,www.serviceplus.co.kr
마감,남양읍 대광파인벨리1차 아파트 미화원 구인,서울특별시 영등포구,"07281 서울특별시 영등포구 선유로9길 10, 313호(문래 SK V1센터). ","(준)고령자(50세이상), 장애인 ",기타,20220525,20220608,(주)두원에이앤씨,워크넷,1,박태종,,
마감,판교원한림풀에버 아파트 미화원 채용(복지카드 소지자 우대),서울특별시 금천구,"08506 서울특별시 금천구 가산디지털2로 98, 롯데IT캐슬2동207호. (가산동)",장애인 ,기타,20220525,20220628,삼우안전관리 유한책임회사,워크넷,1,송하영,02-2082-6370,
마감,평택 롯데캐슬 외곽미화원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20220525,20220612,엘림에스(주),워크넷,1,이윤필,02-6082-5457,elims.co.kr/
마감,[광주/하남] 물류센터 장.단기 입출고 단순 피킹사원모집,서울특별시 강남구,06162 서울특별시 강남구 테헤란로 409 (삼성동),"장애인, 차량소지자 물류센터 有경험자/ 지게차(입식) 운전가능자/ 입출고 피킹 有 경험자",기타,20220525,20220723,(주)맨파워코리아,워크넷,20,문용기,062-385-1917,http://www.manpower.co.kr
마감,"(주)사옹원 맹동본사(남,여) 생산직 채용",충청북도 음성군,27739 충청북도 음성군 맹동면 두레로 196 ,"(준)고령자(50세이상), 고용허가제, 장애인 ",기타,20220525,20220724,(주)사옹원,워크넷,10,이상규,043-871-3635,www.saongwon.com
마감,충남 대산지역 계장설비 유지보수 및 공무 인원 구인,전라남도 여수시,"59615 전라남도 여수시 흥국사길 50, 한일기전(주) ","운전면허증, 장애인, 차량소지자 정유/석유화학공장 계장설비  Maintenance 경력자 적극 우대",기타,20220525,20220722,한일기전㈜,워크넷,4,"김종기, 김동훈",041-660-5166,www.hanil-iec.co.kr
마감,전기관리원,서울특별시 양천구,"07995 서울특별시 양천구 목동동로 233-1, 현대드림타워 1703호 ","고용촉진장려금대상자, 장애인 ",기타,20220525,20220531,다함시설관리 주식회사,워크넷,1,황규순,02-2061-9940,
마감,"2022년도 정규직(연구직) 채용 공고(일반경쟁, 장애인 및 국가유공자 제한경쟁)",전라남도 나주시,58326 전라남도 나주시 교육길 45 ,"보훈취업지원대상자, 북한이탈주민, 장애인 ○ 정부권장정책에 해당하는 경우
○ 비수도권 지역인재에 해당하는 경우(지방대육성법 제2조)
○ 이전지역(광주·전남)인재에 해당하는 경우(혁신도시법 제29조의 2)
○ 저소득층에 해당하는 경우
○ 다문화가족에 해당하는 경우
○ 경력보유여성에 해당하는 경우
○ 한국사능력자격 소지자의 경우(2급 이상)",기타,20220525,20220607,농림수산식품기술기획평가원,워크넷,13,노수현,070-4012-6067,http://www.ipet.re.kr
마감,보안(경비)대원 모집,서울특별시 양천구,"07905 서울특별시 양천구 남부순환로 341, 3층 ","고용촉진장려금대상자, 보훈취업지원대상자, 장애인 복지카드 소지자 우대",기타,20220525,20220608,세계보안관리시스템,워크넷,1,김태환,02-2607-9226,
마감,관리원 모집(남현 한일2차)-경비,서울특별시 관악구,"08861 서울특별시 관악구 난곡로 50, 자연빌딩 6층 (신림동)",장애인 ,기타,20220525,20220607,성화개발(주),워크넷,2,길준오,,
마감,여의도 KBS별관 옆 유창빌딩 관리원 채용 공고,서울특별시 영등포구,"07333 서울특별시 영등포구 여의대방로 379, 제일빌딩 713호 (여의도동)","(준)고령자(50세이상), 장애인 1. 공공기관, 일반사업체 등 장기근속 후 정년퇴직 한 분 우대
2. 건강하시고 성실히 근무하실 분 우대
3. 고령자 우대
4. 복지카드(경증) 소지자 우대
5. 인근 거주자 우대",기타,20220525,20220723,(주)건은휴넥스,워크넷,1,"권재현, 김시혜",070-784-8300,
마감,기업체 영선(영선 및 시설)  사원 모집,경기도 안산시,"15431 경기도 안산시 단원구 풍전로 37-24, 트리플렉스 317동 512호 ","(준)고령자(50세이상), 운전면허증, 장애인, 차량소지자 ",기타,20220525,20220608,(주)백년종합관리,워크넷,1,이가연,031-495-4991,www.spaceon.kr
마감,(주)노루코일코팅 영업사원채용(전북군산),경기도 안양시,"13977 경기도 안양시 만안구 박달로 351, (주)노루코일코팅 (박달동)","운전면허증, 장애인 전북지역인재 우대",기타,20220524,20220723,노루코일코팅,워크넷,1,조성국,031-467-6692,wwww.noroocoilcoating.com
마감,장애인직업재활시설 사무원 정규직 구인,서울특별시 중구,"04555 서울특별시 중구 충무로 29, 402호 (아시아미디어타워) (초동)",장애인 ,기타,20220524,20220722,누보,워크넷,1,박지황,02-2273-9995,
마감,[급구] 아워홈 용인1공장 미화원 채용,서울특별시 중구,"04516 서울특별시 중구 서소문로 95, 9층 정안빌딩 지수Inc (서소문동)","(준)고령자(50세이상), 장애인 ",기타,20220524,20220630,주식회사 지수아이앤씨,워크넷,1,윤경선,,http://www.jisuinc.co.kr
마감,생산직 및 배송기사 구합니다.,대구광역시 서구,"41841 대구광역시 서구 와룡로72길 23, 태평냉동 (중리동)","(준)고령자(50세이상), 고용촉진장려금대상자, 고용허가제, 보훈취업지원대상자, 북한이탈주민, 운전면허증, 장기복무 제대군인, 장애인, 차량소지자 ",기타,20220524,20220722,태평냉동,워크넷,4,김광원,053-257-1622,http://
마감,판교 크래프톤타워 미화사원모집,서울특별시 영등포구,"07259 서울특별시 영등포구 당산로 118, 대흥빌딩 702호 미성엠프로(주) ",장애인 ,기타,20220524,20220617,미성엠프로주식회사,워크넷,2,이영일,,www.misungmpro.com
마감,오포 e-편한세상 아파트 외곽미화원 모집,경기도 안양시,"430807 경기도 안양시 만안구 안양로 503, 301 (석수동)",장애인 -,기타,20220524,20220723,삼우서비스 주식회사,워크넷,1,김성용,,
마감,직원(경비원) 채용 공고,경상남도 진주시,52655 경상남도 진주시 의병로 51 (상봉동),장애인 ,기타,20220524,20220529,진주보건대학,워크넷,1,정종권,055-740-1743,http://www.jhc.ac.kr
마감,수진마을 써니벨리 아파트경비원 모집,서울특별시 강동구,"05396 서울특별시 강동구 성내로15길 10-17, 2층 1호 (성내동, 강동상사)","(준)고령자(50세이상), 장애인 ",기타,20220524,20220723,(주)뉴맨테크,워크넷,1,최동준,,
마감,인사.총무관련 사무직 모집합니다.,경상남도 양산시,50511 경상남도 양산시 주남마을2길 31-75 (주남동),"운전면허증, 장애인, 차량소지자 ",기타,20220524,20220615,(주)이노켐,워크넷,1,김  환,055-379-2453,inochem.co.kr
마감,동탄 이베이(지마켓) 물류센터 정규직 사원 모집/셔틀운행,경기도 평택시,"17902 경기도 평택시 평택5로34번길 6-7, 정주빌딩 4층 (합정동)","운전면허증, 장애인, 차량소지자 ",기타,20220524,20220720,(주)로지션,워크넷,5,박제명,070-4924-1324,http:/www.logisian.com
마감,회계 및 사무업무 보조(단기/시간제),부산광역시 연제구,"47514 부산광역시 연제구 명륜로2번길 7, 101-302 ",장애인 ,기타,20220524,20220606,연제장애인자립생활센터,워크넷,1,이소정,051-507-9601,www.yjcil.co.kr
마감,나주 빛가람LH1단지 아파트 미화원 채용합니다.,서울특별시 영등포구,"07274 서울특별시 영등포구 양산로 16, 2층 ","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20220524,20220607,엘림에스(주),워크넷,1,이윤필,02-6082-5457,elims.co.kr/
마감,조리원(단시간근로 계약직) 공개채용,대전광역시 동구,"34708 대전광역시 동구 안골로 49, 동구아름다운복지관 (구도동)","장애인 조리사자격(면허) 소지자, 등록장애인(장애인가족), 복지관 자원봉사자",시간제 일자리,20220524,20220601,동구아름다운복지관,워크넷,1,최재천,042-280-9502,
마감,화성시 동탄 공사현장(동탄역멀티플라이어)  주간 경비원 채용,서울특별시 영등포구,"07222 서울특별시 영등포구 당산로49길 6, 신광빌딩 4층 401호 (당산동6가)","장애인 인근 거주자 우대
자차출퇴근 가능자
복지카드 소지자 우대",기타,20220524,20220723,청오종합관리(주),워크넷,1,노현옥김용극,,www.bdkeeper.com
마감,횡성군장애인생활이동지원센터  운전원 채용공고,강원도 횡성군,"25218 강원도 횡성군 횡성읍 한우로 223, 1층, 횡성군시각장애인협회 ",장애인 ,기타,20220524,20220607,횡성군장애인생활이동지원센터,워크넷,1,원추연,033-344-7741,
마감,더봄플러스(주) 미화원 채용,서울특별시 금천구,"08511 서울특별시 금천구 디지털로9길 41, 삼성IT해링턴타워 516호 ","(준)고령자(50세이상), 장애인 ",기타,20220524,20220719,더봄플러스주식회사,워크넷,5,이인,0000-1833-3775,www.thebomplus.com
마감,시화유천아파트 미화원 모집,인천광역시 남동구,"21542 인천광역시 남동구 호구포로 868, 401호 (구월동)","(준)고령자(50세이상), 장애인 ",시간제 일자리,20220524,20220610,(주)크린텍종합관리,워크넷,1,조영희,,
마감,울산광역시체육회 학교스포츠클럽코디네이터 채용 공고,울산광역시 중구,"44497 울산광역시 중구 염포로 55, (종합운동장 내) 울산광역시체육회 (남외동) ","보훈취업지원대상자, 장애인 ",기타,20220524,20220608,울산광역시체육회,워크넷,1,김석기,070-4311-3830,www.ussc.or.kr/
마감,주차관리 경비원 (르메이에르 강남타운),서울특별시 관악구,"08861 서울특별시 관악구 난곡로 50, 자연빌딩 6층 (신림동)",장애인 운전면허 필수,기타,20220524,20220607,성화개발(주),워크넷,2,길준오,,
마감,경리사원모집,경기도 안성시,"17540 경기도 안성시 대덕면 미륵로 122, 한국종합가스 ","(준)고령자(50세이상), 장애인 ",기타,20220524,20220630,한국종합가스,워크넷,1,권영길,031-676-7676,
마감,음성/대소) 회사 미화원 모십니다.....(정규직),서울특별시 강남구,"06162 서울특별시 강남구 테헤란로 409, 맨파워코리아 (삼성동)","(준)고령자(50세이상), 장애인 ",기타,20220524,20220606,(주)맨파워코리아,워크넷,1,문용기,043-879-1175,www.manpower.co.kr
마감,닭고기 절단 및 포장,경기도 화성시,18364 경기도 화성시 안녕남로 149 (안녕동),"고용허가제, 장애인 ",기타,20220524,20220720,(주)승현,워크넷,10,박명석,031-366-3462,http://
마감,[월10회휴무/일5시간근무] 이마트서수원점 직원식당 조리보조 직원모집,서울특별시 강동구,"05353 서울특별시 강동구 양재대로 1465, 5층 (주)한우리 종합 컨설팅 (길동)",장애인 ,기타,20220524,20220624,(주)한우리종합컨설팅,워크넷,1,유동진,02-2038-8379,www.hanwooritc.com
